no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
1677,N/A,sabrina alifiaz,5,7 bulan lalu,"tempatnya estetik bangett, ambience nya enak, staff nyaa ramah semua, fasilitas lengkap, dan yg penting eskrim nya enak dan harganya msh terjangkau!🤩",N/A,Tidak
1678,N/A,Ayu Eka findiati,5,7 bulan lalu,"Tempat rekomen buat nongki"" cantik nihhh, makanan dan eskrim nya enak bgtt, stafnya juga ramah"". Endul pokoknya",N/A,Tidak
1679,N/A,Aurora Selita,5,7 bulan lalu,N/A,N/A,Tidak
1680,N/A,Nurul Mubasiroh,5,7 bulan lalu,N/A,N/A,Tidak
1681,N/A,DRF Studio,5,7 bulan lalu,N/A,N/A,Tidak
1682,N/A,sedulang,5,7 bulan lalu,N/A,N/A,Tidak
1683,N/A,nisa fanti,5,7 bulan lalu,N/A,N/A,Tidak
1684,N/A,natandimas music,5,7 bulan lalu,Mantaps... Recomen👌,N/A,Tidak
1685,N/A,Annisa Thonah,4,7 bulan lalu,N/A,N/A,Tidak
1686,N/A,Ingsan Song,5,7 bulan lalu,Tempat cozy,N/A,Tidak
1687,N/A,Fitriyani Hasan,5,7 bulan lalu,N/A,N/A,Tidak
1688,N/A,Agnes Aurelia Carissa,5,7 bulan lalu,N/A,N/A,Tidak
1689,N/A,Natalia Kalyca Putri,5,7 bulan lalu,"tempatnya cozy banget cocok buat nongkrong lama bareng temenn, gelatonya juga banyak pilihan enakk banget semua",N/A,Tidak
1690,N/A,Tegar Qoryhadi,5,7 bulan lalu,"Tempatnya enak buat nongkrong, luas juga dan Harganya ramah di kantong",N/A,Tidak
1691,N/A,noviana gita,5,7 bulan lalu,ENAK TEMPATNYA BAGUSSS BANYA BUAT SPOT FOTO,N/A,Tidak
1692,N/A,Emil,5,7 bulan lalu,gelatonya enak banget,N/A,Tidak
1693,N/A,Axel Davinson,5,7 bulan lalu,N/A,N/A,Tidak
1694,N/A,ridha aulia,5,7 bulan lalu,tempatnya luas dan nyaman,N/A,Tidak
1695,N/A,AGY ESTERINA -,5,7 bulan lalu,N/A,N/A,Tidak
1696,N/A,Ramzy Izdihar,5,7 bulan lalu,N/A,N/A,Tidak
1697,N/A,Carolina Etha,5,7 bulan lalu,Nyaman,N/A,Tidak
1698,N/A,Rahma Tantri Diastiningtyas,5,7 bulan lalu,tempatnya nyaman dan luass trus gelatonya juga enakk,N/A,Tidak
1699,N/A,Wahyu Budi Santoso,5,7 bulan lalu,Gelato terbaik yang pernah ada,N/A,Tidak
1700,N/A,Raden Nugroho Aditya,5,7 bulan lalu,N/A,N/A,Tidak
1701,N/A,Fadhila Rizka,5,7 bulan lalu,Oke bgt,N/A,Tidak
1702,N/A,Rukmana Hesty,5,7 bulan lalu,N/A,N/A,Tidak
1703,N/A,asna fadhila,5,7 bulan lalu,N/A,N/A,Tidak
1704,N/A,Rhafif Adli,5,7 bulan lalu,N/A,N/A,Tidak
1705,N/A,Behind You,5,7 bulan lalu,"gellatonya super enaakk, semua orang harus cobain kyoto matcha dan hokaido cheesenyaaa!!!",N/A,Tidak
1706,N/A,dwii martia,5,7 bulan lalu,Itu saja,N/A,Tidak
1707,N/A,aura azzahra,5,7 bulan lalu,tempatnya super duper nyamanya dan gemass,N/A,Tidak
1708,N/A,yasmin nadia,5,7 bulan lalu,tempatnya nyaman untuk ngobrol,N/A,Tidak
1709,N/A,Eko Aprianto,5,7 bulan lalu,Pelayanam ramah tempat bagus dan bersih,N/A,Tidak
1710,N/A,Adinegara A,5,7 bulan lalu,"Konsep gelatto baru, enak sekali",N/A,Tidak
1711,N/A,Noor Anita,5,7 bulan lalu,cocok buat nongkrong,N/A,Tidak
1712,N/A,Ardellya Chelcya,5,7 bulan lalu,"tempatnya luas, nyaman banget buat quality time bareng bestie! 🤍",N/A,Tidak
1713,N/A,Galih Puspitta,5,7 bulan lalu,N/A,N/A,Tidak
1714,N/A,Yadna Yudhistira,5,7 bulan lalu,Nyaman dan nyaman,N/A,Tidak
1715,N/A,Nadhiya Zhafariyah,5,7 bulan lalu,"tempatnya bagus, pelayanannya ramah, wort it bgtt gaiis🫵🏻",N/A,Tidak
1716,N/A,aqel,5,7 bulan lalu,gelatonya enak and cool ambience 😍,N/A,Tidak
1717,N/A,Ratri Susilaningrum,4,7 bulan lalu,"Platernya enak, ice cream rnak",N/A,Tidak
1718,N/A,Dzihnin Zulfa Sasmaja,5,7 bulan lalu,Gelato pas nggak terlalu manis,N/A,Tidak
1719,N/A,ELZA FAMMAY JUNIAR,5,7 bulan lalu,N/A,N/A,Tidak
1720,N/A,Amanda Auraliya,5,7 bulan lalu,"tempatnya bagus bangett buang nongki, ngobrol ngobrol dan kumpul sama teman. nyaman banget",N/A,Tidak
1721,N/A,xNemboo,5,7 bulan lalu,Pelayanan bagus ramah dan tempatnya asik,N/A,Tidak
1722,N/A,Kharisma Djian,5,7 bulan lalu,"Ice cream nya enak, tempatnya juga oke",N/A,Tidak
1723,N/A,Pinda Putri Antari_157,5,7 bulan lalu,"suasanya sangat nyaman, enak, dan rasa gelatonya ga ngecewain, manis nya pas, pelayanannya juga oke bangettt",N/A,Tidak
1724,N/A,aliya malyati,3,7 bulan lalu,"Mungkin emang gacocok sama konsep gelato disini, karena:
1. Gelatonya gabisa disebut gelato, mirip eskrim aja gitu dengan harga segini tp rasa biasa aja berasa gapengen kesini lagi
2. Muter lagu ajojing kenceng bgtt😭 padahal bawa anak 3 berasa salah tempat karena mikirnya kidsfriendly, ternyata tidak malah lebih ke skena gelato
3. Pesen mix platter seharga 49k, dapet 2 wings yg alakadarnya, bola salmon 2 biji frozen food juga, dan shocknya sosis yg standar tempura goreng😭 untuk mix platter ditempat dan harga segini di jogja bukannya harusnya udah dapet yg mid-proper gt lah

The only thing yg seru adalah ada tempat fotobox, sama disediain coloring sheets dan spidol, dapet free baloon juga.
Mungkin bisa dipertimbangkan ulang kalau mau bawa anak-anak kesini kayanya kurang cocok consider musiknya kencang dan sorry to say makanannya ga sebanding sama harganya.",N/A,Tidak
1725,N/A,Adori Zahard,5,7 bulan lalu,"tempatnya comfy, makanannyaa enak enak, nyaman buat nugas krna bnyak stop kontak. ngntrinya juga ngga perlu lama karna ada layanan self service",N/A,Tidak
1726,N/A,Ema Aprilisa,1,7 bulan lalu,"Pak Buk, maap nihh.. Kita kan makan es krim se-scoop 25rb, dua scoop 35rb tuh nyari kenyamanan yak selain rasa enak? Kalau cuma nyari enak, Haku 10rb an di Indomaret juga udah enak, Tempo Gelato 25rb dapet 2 scoop 2 rasa juga enak banget, gitu kan?

Masalahnya, dari dateng nih, kami naik motor kaaan, dicuekin ama kang parkir nggak dicariin tempat padahal penuh, susah parkir. Rumah di pojokan situ doang, yamasak kudu maju mundurin mobil keluar masuk garasi. Ribet Paak.

Terus, Mbak Kasir baek nih, pinter. Mamas penyendok es krim, cakep, baek, mantap.

Eee.. Baru 15 menit di situ, pelayan udah mondar mandir, nengokin cup es krim kami, keliatan udah abis, langsung diambil. Ijin sih bener, ijin buat ngambil. Tapi kan gimana gitu yak. Teruus nih, abis 1 diambil wadahnya, ada 1 lagi kan yg isi tuh cup es krim kami yang pake cup take away soalnya takut nggak abis (maklum beli banyak kami, Pak) keliatan masih menggunung, diliatin lagi ama waiters, mamas penjaga pintu yg 2 orang juga ikut ngliatin. Kaga ada kerjaan gitu, sampe napsu bener mau ngusir orang? Ada pula manajer operasional, head store, penjalan modal, atau apalah tapi kayaknya bukan owner, ikut-ikutan dia
ngelirikin cup es krim kami. Ya Tuhaaaan... Ya bener ya emang kami cuma beli gelatonya, pan itu yg lo jadiin andalan. Lainnya nggak menarik buat dibeli juga. Tapi kalau buat diburu-buru gitu, dicelingukin biar cepet pergi, kaga nyaman kita, Bang.
Kami juga cuma ber2 ples 1 bocah, beli 4 kan udah banyak Bang.. Biarin lah duduk barang setengah sampe satu jam. Masa 15 menit udah dinyinyirin.
Jadi, walo ditawarin mau dikasih bakpia atau apa gitu buat ngasih rating bintang 5 di Google Map, maap banget, kami tolak. Soalnya nggak sesuai sama hati.
Lainnya nih, yang ngasih bintang 5, semoga emang sesuai sama pendapatnya ya, bukan karena nggak enak sama mbak-mbak yang muter-muter minta bintang 5 sambil bawa nampan isi bakpia.",N/A,Tidak
1727,N/A,Ihsan Hernanta,5,7 bulan lalu,gelato terbaik di kota,N/A,Tidak
1728,N/A,Taufiq Ilham Azhari,5,7 bulan lalu,"Perpaduan kafe dan tempat nongkrong bagi anak muda. Bukan 24 jam sepertinya akan sangat membantu menunjang gaya hidup kekinian. Rasa Gelato nya enak namun tidak begitu dengan yang signature, lebih enak yang menu regular",N/A,Tidak
1729,N/A,vinsky siregar,5,7 bulan lalu,"tempatnya enak lucu, luas, banyak spot fotoo, gelato is good, coffee is good",N/A,Tidak
1730,N/A,Nadiah Putri Salsabila,5,7 bulan lalu,"tempatnya nyamann, makanannya juga enak gelatonya banyak pilihan rasa",N/A,Tidak
1731,N/A,Zahrah vita,5,7 bulan lalu,🤍🤍🤍🤍🤍🤍 …,N/A,Tidak
1732,N/A,Sofi Nissa,5,7 bulan lalu,tempatnya aestetic bgt🥹🥹🥹💗💗,N/A,Tidak
1733,N/A,Aditya Dharmawan,5,7 bulan lalu,N/A,N/A,Tidak
1734,N/A,Miftahul Jannah,5,7 bulan lalu,N/A,N/A,Tidak
1735,N/A,Rafika R. A,5,7 bulan lalu,"enak banget gelatonya very recomended, servicenya juaraaaakkk, semua staffnya ramah puoolllll and very helpful😭😭",N/A,Tidak
1736,N/A,Septiani Nur,5,7 bulan lalu,"Tempatnya bagus, nyaman gelatonya ena🥰",N/A,Tidak
1737,N/A,winda oktania,5,7 bulan lalu,gelatonya enak🤟🏻🥵 …,N/A,Tidak
1738,N/A,RAISSA MUTIARA AKBAR,5,7 bulan lalu,tempatnya bagus,N/A,Tidak
1739,N/A,Gwenda Maranatha,5,7 bulan lalu,gelato is so gooddd dan ga kemanisan😋❤️,N/A,Tidak
1740,N/A,Keisya putri,4,7 bulan lalu,tempatnyaa baguss nyaman sekali,N/A,Tidak
1741,N/A,Ahmad Novara,5,7 bulan lalu,Mantaaaaap,N/A,Tidak
1742,N/A,septiana puspita,5,7 bulan lalu,N/A,N/A,Tidak
1743,N/A,Love Ve,5,7 bulan lalu,gelatonya endul,N/A,Tidak
1744,N/A,Dodik Prasetyo,5,7 bulan lalu,Ngadem,N/A,Tidak
1745,N/A,Arifa Yafi,5,7 bulan lalu,Enakkkkk,N/A,Tidak
1746,N/A,Elisa Christina,5,7 bulan lalu,N/A,N/A,Tidak
1747,N/A,Nara Gabhira Y,5,7 bulan lalu,"Tempat nge-gelato baru di jogja, tempatnya cozy dan cita rasa gelatonya legit josjis bgt bro",N/A,Tidak
1748,N/A,Cintya Puspita Dian Anjarani,5,7 bulan lalu,N/A,N/A,Tidak
1749,N/A,Ahmad Ferdiansyah Samudra,5,7 bulan lalu,N/A,N/A,Tidak
1750,N/A,FATIMAH AZZAHRA,5,7 bulan lalu,N/A,N/A,Tidak
1751,N/A,salina jasmine,5,7 bulan lalu,"tempatnya luas, gelatonya enak bgt apalagi yg hokaido cheese, mantap pokonya",N/A,Tidak
1752,N/A,azel thariq esrito,5,7 bulan lalu,Bagus,N/A,Tidak
1753,N/A,Ensheren Pravia Nindya,5,7 bulan lalu,tempatnya luas baguss sangaaattt estetik,N/A,Tidak
1754,N/A,Iklima Hapsari,5,7 bulan lalu,tempatnya baguss dan asyikk buat nongkrong,N/A,Tidak
1755,N/A,Yuniar Putri Astuti,5,Diedit 7 bulan lalu,N/A,N/A,Tidak
1756,N/A,Alfa Pradana,5,7 bulan lalu,rekomended special gelatoo,N/A,Tidak
1757,N/A,Wuni Azka,5,7 bulan lalu,ENAKKK BGT REKOMENDEDDD DEH,N/A,Tidak
1758,N/A,Luthfia Putri,5,7 bulan lalu,enak bgt gelatonya tempatnya estetik dan nyaman oke bgttt,N/A,Tidak
1759,N/A,Pais Jpg,5,7 bulan lalu,"tempatnya bagus, ice creamnya enak",N/A,Tidak
1760,N/A,irsalina gaisani,5,7 bulan lalu,Tempatnya asik bgt,N/A,Tidak
1761,N/A,Aninda Ratri,5,7 bulan lalu,"Suasana yang bagus, tempat yang bagus dan gelatonya enak, banyak rasa yang bisa Anda pilih",N/A,Tidak
1762,N/A,Nabilla Alya Halimah Putri,5,7 bulan lalu,Good place! Kedai gelato yg estetik banget dan rasanya cocok di lidah 💗,N/A,Tidak
1763,N/A,led riona,5,7 bulan lalu,Okee banget buat nongkrong,N/A,Tidak
1764,N/A,anjar Rina,5,7 bulan lalu,"Tempatnya luas dan nyaman, deket area pedesaan nggak terlalu ramai. Enak banget buat nyantui😍😍",N/A,Tidak
1765,N/A,letitia diaz,5,7 bulan lalu,enak banget nyaman bgt tempatnya,N/A,Tidak
1766,N/A,Clara Sita,5,7 bulan lalu,"Gelatonya enak, rasanya ga kaleng-kaleng. Real gelato, ga gampang cair.
Tapi agak kemanisan menurutku. Bila rasa manisnya dikurangi, menurutku akan lebih baik.
Ada harga ada rupa, Sesuai.
💚🩷",N/A,Tidak
1767,N/A,Eva Aprilia,5,7 bulan lalu,saya suka sm pelayanan kak ade🫰🏻,N/A,Tidak
1768,N/A,Devina Anindra,5,7 bulan lalu,N/A,N/A,Tidak
1769,N/A,Noni Nastiti,5,7 bulan lalu,N/A,N/A,Tidak
1770,N/A,vmaurilla pm,5,7 bulan lalu,N/A,N/A,Tidak
1771,N/A,Shalisa Isfandiari Dewi,5,7 bulan lalu,N/A,N/A,Tidak
1772,N/A,Alya qadira,5,7 bulan lalu,top banget gelatonya🥰 …,N/A,Tidak
1773,N/A,hariscahyo nugroho,5,7 bulan lalu,Cozzy dan rasanya yummy😀😁,N/A,Tidak
1774,N/A,Biyuzar Robitho,5,7 bulan lalu,Tempat yang bagus,N/A,Tidak
1775,N/A,Bila,5,Diedit 7 bulan lalu,"tempatnya luas dan kerenn, cocok buat nongkrong bareng temen2😍",N/A,Tidak
1776,N/A,mila fatma,5,7 bulan lalu,"asik buat nongkrong, cozy, ac
memadai, banyak kursi tersedia, dan gelatonya enakk poll 🤤",N/A,Tidak
1777,N/A,Sumay Purwanti,5,7 bulan lalu,N/A,N/A,Tidak
1778,N/A,Innassyifa Senja,5,7 bulan lalu,Mantep trmpatnya dan gelatonya,N/A,Tidak
1779,N/A,agustina dwi astutiningsih,5,7 bulan lalu,N/A,N/A,Tidak
1780,N/A,astra cats,3,7 bulan lalu,"Gelatonya harus diakui biasa aja, beli yg signature baru agak lumayan. Sorry to say, tp rasanya agak nanggung dengan harga yang sama dengan bbrp gelato di Jogja. Could be better",N/A,Tidak
1781,N/A,Jennifer Fany,5,7 bulan lalu,"Tempat nya cozy bgt, adeeem trs gelatonya mantap ada free toping juga✨ recomended deh",N/A,Tidak
1782,N/A,Retno Tri Wulandari,5,7 bulan lalu,"tempat eatetik setiap suduttt bisa buat foto"" keren nyaman dingin eskrim nya lengkap enak
asli ga bakalan nyesel dateng ke sini guyss
rekomended bangettt✨️",N/A,Tidak
1783,N/A,Nindy Fauzida,5,7 bulan lalu,"Tempat nyaman n cozy, gelato enak",N/A,Tidak
1784,N/A,laurentina granitia,5,7 bulan lalu,N/A,N/A,Tidak
1785,N/A,randhika ardyant,5,Diedit 7 bulan lalu,Tempat bersih & nyaman,N/A,Tidak
1786,N/A,Nasyith Fahmi Ramadhani Zein,5,7 bulan lalu,Nyaman,N/A,Tidak
1787,N/A,ahmad firdaus,5,7 bulan lalu,Bagus enakk,N/A,Tidak
1788,N/A,Sintya NurFadila,5,7 bulan lalu,N/A,N/A,Tidak
1789,N/A,Muhammad Nasrulloh,5,7 bulan lalu,Rekomen,N/A,Tidak
1790,N/A,Bagus Iswharyan,5,7 bulan lalu,N/A,N/A,Tidak
1791,N/A,Arista Widyaningrum,5,7 bulan lalu,N/A,N/A,Tidak
1792,N/A,Fania Nurul I,5,7 bulan lalu,"tempat nyaman, sangat recommended",N/A,Tidak
1793,N/A,Amreta Gama,5,7 bulan lalu,"Tempatnya nyaman, luas, eskrim juga enak bgttttt apalagi rasa matcha💅🏼💅🏼",N/A,Tidak
1794,N/A,Nden Anden,5,7 bulan lalu,N/A,N/A,Tidak
1795,N/A,Ingga Endita Nafasyah,5,7 bulan lalu,Gelato yang memberi nuansa positif!,N/A,Tidak
1796,N/A,Krismona Megawati Wulandari,5,7 bulan lalu,N/A,N/A,Tidak
1797,N/A,Nara Nl,5,7 bulan lalu,"Tempat nya iconic bgt
Aesthetic",N/A,Tidak
1798,N/A,Salma Fauzia,5,7 bulan lalu,N/A,N/A,Tidak
1799,N/A,Mashita Herawati,5,7 bulan lalu,N/A,N/A,Tidak
1800,N/A,Fhira Rukti Amaliza,5,7 bulan lalu,N/A,N/A,Tidak
1801,N/A,Ismia Nivrendita,5,7 bulan lalu,Pelayanan nya ramah bangettttt,N/A,Tidak
1802,N/A,Satrio Bagaskoro,5,7 bulan lalu,"semuanya bintang limaaaaaaaa, apalagi pelayanan servicenya top. Makasihhhhhh kak nora dan kak wahyu 🫡🫵🏼",N/A,Tidak
1803,N/A,Sigfried Putra,5,7 bulan lalu,tempat nyaman,N/A,Tidak
1804,N/A,Nanda anella,5,7 bulan lalu,N/A,N/A,Tidak
1805,N/A,Wawan Cobret,5,7 bulan lalu,Es krimnya enak.. Tempatnya nyaman dan parkiran luas,N/A,Tidak
1806,N/A,ang. stya,5,7 bulan lalu,👍,N/A,Tidak
1807,N/A,Rani Fitria,5,7 bulan lalu,N/A,N/A,Tidak
1808,N/A,la iya!,5,7 bulan lalu,N/A,N/A,Tidak
1809,N/A,Rivaldo Firmansyah,5,7 bulan lalu,Keren sii banyak rasaa baruu,N/A,Tidak
1810,N/A,Falita Ayu,5,7 bulan lalu,N/A,N/A,Tidak
1811,N/A,Irgi Ahmad rifai,5,7 bulan lalu,N/A,N/A,Tidak
1812,N/A,Andika Yoga,5,7 bulan lalu,N/A,N/A,Tidak
1813,N/A,Intann,5,7 bulan lalu,"Varian rasanya banyakkk, tempatnya luas dan nyaman😍😍",N/A,Tidak
1814,N/A,Farista Fristi,5,7 bulan lalu,"cocok buat tempat nongki sama teman , tempatnya cozy poll,sma enak poll",N/A,Tidak
1815,N/A,Harlina dyah w,4,7 bulan lalu,"Parkir luas, staf ramah., dekor bagus, gelato nya enak Tapi sayang mix platter nya krenyes kentang, sosis keliatan dah menciut dan dingin. Ayam nya jg kecil ga kayak difoto. Bs lebih diupgrade lagi",N/A,Tidak
1816,N/A,anggi giyas,5,7 bulan lalu,"rasanya banyaakk, harus cobain satu satuu dehh",N/A,Tidak
1817,N/A,Lintz Lintz,5,7 bulan lalu,N/A,N/A,Tidak
1818,N/A,Ardelia Kirana Arimurti,5,7 bulan lalu,"varian rasanya banyaak dan banyak yg unik, sukaa tempat dan interiornya. enak👍",N/A,Tidak
1819,N/A,Nicholas Nagata,5,7 bulan lalu,Es gelato yg kekinian rasa bakpia satu hati recomende untuk dcoba tempat nya asik buat nongki dgn teman sodara dan keluarga,N/A,Tidak
1820,N/A,wal yadi,5,7 bulan lalu,"Tempat asik buat nongkrong,",N/A,Tidak
1821,N/A,khunnas shaqib,5,Diedit 7 bulan lalu,Atas,N/A,Tidak
1822,N/A,Tiyas Akbarws,5,Diedit 7 bulan lalu,Terbaik disetiap bagianya. Good. Toppp,N/A,Tidak
1823,N/A,Rifki Rahmat,5,7 bulan lalu,sangat keren,N/A,Tidak
1824,N/A,Erlangga Pandu Kalafi,5,7 bulan lalu,N/A,N/A,Tidak
1825,N/A,Roni Pintoko,5,7 bulan lalu,Terbaiktttttt,N/A,Tidak
1826,N/A,alya varena,5,Diedit 7 bulan lalu,"tampatnya bagus dan nyaman, saya sangat menikmati hidangannya",N/A,Tidak
1827,N/A,yuvan nur21,5,Diedit 7 bulan lalu,banyak menu enak dan tempatnya kekinian,N/A,Tidak
1828,N/A,Trisna Risca Megasari,5,7 bulan lalu,"Buat nongkrong cozy bgt, menu varian ice cream nya banyak, love love 🩷🩷🩷",N/A,Tidak
1829,N/A,Chiquita Callista,5,7 bulan lalu,N/A,N/A,Tidak
1830,N/A,hendi bertus,5,7 bulan lalu,"Gelatonya enak, kopinya enak, suasananya juga bagus sekali",N/A,Tidak
1831,N/A,Reisha Nike Wijaya,5,7 bulan lalu,oke mantab TOP,N/A,Tidak
1832,N/A,Anggita Firmansyah,5,7 bulan lalu,"gelatonya enak, full ac, suasana & sound bagus

bisa ngajak anak istri dengan tenang",N/A,Tidak
1833,N/A,Natasya Permata Agnisia,5,7 bulan lalu,"Tempat nya cozy banget, gelato nya enak, tempatnya luas cocok buat bawa temen2 nongki.. bakal kesini lagi!!",N/A,Tidak
1834,N/A,Andika Yansa Pratama,5,7 bulan lalu,"Gelatoonyaa enakk bgt, tempatnya nyaman, Suasananya beuhh seruu",N/A,Tidak
1835,N/A,Ardan Iw,5,7 bulan lalu,Tempat nyaman bersih,N/A,Tidak
1836,N/A,Aldi,5,7 bulan lalu,"Terimakasih sudah 2x salah pesanan tapi selalu diganti sama baristanya ⭐⭐⭐⭐⭐ !

Keren tempatnya culture bgt, nyaman, bersih. Semoga ramai terus recommended buat yg mau cari gelato dan coffee 👌

Enjoooyyyy!",N/A,Tidak
1837,N/A,Arqi,3,7 bulan lalu,"Tempatnya bagus, tapi gelatonya hambar. Untuk harga segitu, saya berharap lebih.",N/A,Tidak
1838,N/A,Nur Indahsary,5,7 bulan lalu,N/A,N/A,Tidak
1839,N/A,NUR RIZKA HERLITA,5,7 bulan lalu,N/A,N/A,Tidak
1840,N/A,Adelia_ Hasna,5,7 bulan lalu,Gelato paling enak sejogja pokoknya titik no debat,N/A,Tidak
1841,N/A,butet anis,5,7 bulan lalu,tempat asikk baru di jogja makan gelato selain sebelah. enak ini ga eneggg,N/A,Tidak
1842,N/A,Ranie Ridhianie Hakim,5,7 bulan lalu,"tempat yang bagus untuk bersantai dan nongkrong, saya sangat menyukainya",N/A,Tidak
1843,N/A,alisya fajarwati,5,7 bulan lalu,"tempat aesthetic dan nyaman udah lama, pelayan juga ramah",N/A,Tidak
1844,N/A,ECHA JULIA,5,7 bulan lalu,"enakkk bangettt, tempatnya aesthetic, pelayanan ramahhh, top bangett",N/A,Tidak
1845,N/A,Clarisa Shabrina,5,7 bulan lalu,N/A,N/A,Tidak
1846,N/A,Samudra,5,7 bulan lalu,N/A,N/A,Tidak
1847,N/A,Javiera Syahida,5,7 bulan lalu,N/A,N/A,Tidak
1848,N/A,Dana Rahardja,5,7 bulan lalu,"Tempat gelato baru di Jogja, sangat dekat dengan Jalan Palagan, Hyatt, Rumah Mertua Heritage Hotel. Bangunan modern dengan banyak tempat parkir. Buka 24 jam, yang merupakan nilai tambah. Mereka menawarkan gelato, camilan, dan kopi. Tempat yang cukup nyaman dan trendi untuk nongkrong. Varian rasa gelato mereka cukup beragam, meskipun tidak sebanyak Tempo Gelato. Namun, bagi saya yang tidak terlalu suka mencoba rasa baru, pilihannya cukup banyak. Gelato mereka cukup enak, tidak terlalu manis, dengan rasa yang ringan.",N/A,Tidak
1849,N/A,Vinda KA,5,7 bulan lalu,Lucu tempatnya,N/A,Tidak
1850,N/A,afriana candra dewi,5,7 bulan lalu,"Enak and recommended banget, tempatnya cozy abis, servicenya mantab",N/A,Tidak
1851,N/A,Dyah Tinggeng,5,7 bulan lalu,N/A,N/A,Tidak
1852,N/A,Alda Berlian Christina,5,7 bulan lalu,Tempatnya seru,N/A,Tidak
1853,N/A,Rosalia Setiawan,5,7 bulan lalu,"Recomended… tempat nyaman ..gelato nya enak sekali…  sudah beberapa kali kesini.. nagihhh !!
Yang belum coba.. buruan cobaaa ya..!!",N/A,Tidak
1854,N/A,Christine Tanuwijaya,5,7 bulan lalu,N/A,N/A,Tidak
1855,N/A,Samanta Fitriastari Shafira,5,7 bulan lalu,Tempatnya lucu sekaliii,N/A,Tidak
1856,N/A,revita anggraini,5,7 bulan lalu,Tempatnya Bagus dan Buat ootd Bagus👍🏾👍🏾👍🏾,N/A,Tidak
1857,N/A,Bebe,5,7 bulan lalu,enak banget buat nongkrong 🤏🏻,N/A,Tidak
1858,N/A,DIAH PUSPITA TASUHI KUSUMA -,5,7 bulan lalu,N/A,N/A,Tidak
1859,N/A,Hakam eah,5,7 bulan lalu,"gelato nya enak banyak varianny, pelayanannya juga bagus",N/A,Tidak
1860,N/A,Ghina Fauziyyah Naharudin,5,7 bulan lalu,N/A,N/A,Tidak
1861,N/A,Fauziah Rismawati,5,7 bulan lalu,pengalaman yang luar biasa untuk mencicipi gelato!,N/A,Tidak
1862,N/A,Adinda Rifka,1,7 bulan lalu,"wajib di datengin, banyak spot foto",N/A,Tidak
1863,N/A,Khay F.,3,7 bulan lalu,"tadi coba pistachio latte sama gelato milk choco & strawberry, pistachio latte nya enak, tapi untuk gelatonya kaya ice cream milk based biasa ga kaya gelato.
Untuk tempat fancy sih, kalau mau pakai qris bisa langsung pakai yang self service, free air mineral juga.
tapi untuk musik bisa dibilang keras banget, sampe kalo ngobrol harus kenceng, jadi ga kondusif tempatnya karena tiap meja ngobrol dengan suara yang ga kalah tingginya.",N/A,Tidak
1864,N/A,Dadang Supeuna,5,8 bulan lalu,tempatnya asik bngt dan ramah,N/A,Tidak
1865,N/A,Dadang Supeuna,5,8 bulan lalu,Asik nyaman ramah,N/A,Tidak
1866,N/A,Karuna Dewi,5,8 bulan lalu,"Gelatonya enak & lembut, suasananya mirip spt di Bali, jd kalau butuh refreshing/ganti suasana bisa kesini 👍🏻😁",N/A,Tidak
1867,N/A,Grezia Maharani,5,8 bulan lalu,"Pelayanan Ramah bangeettttt!
Enak dan enjoy nongki disini!
Good service✨",N/A,Tidak
1868,N/A,Agung Listiyanto,5,8 bulan lalu,seruu bangett,N/A,Tidak
1869,N/A,fitria ayu,5,8 bulan lalu,"Gelatonya enak creamy , semoga ditambah banyak varian cemilan/makanan , will be back 🫰🏻",N/A,Tidak
1870,N/A,Erna 234,5,8 bulan lalu,N/A,N/A,Tidak
1871,N/A,Aji XG,5,8 bulan lalu,N/A,N/A,Tidak
1872,N/A,Gabrielle Kintania,5,8 bulan lalu,N/A,N/A,Tidak
1873,N/A,Badai Permadani,5,8 bulan lalu,Enjoy sekali kita di sini,N/A,Tidak
1874,N/A,herlin himawati,5,8 bulan lalu,"Gelatonya enak, nggak terlalu  manis, tempatnya nyaman... recommended nih 👍👍",N/A,Tidak
1875,N/A,Tri Lestariningsih,5,8 bulan lalu,"Tempat nyaman, enak",N/A,Tidak
1876,N/A,CHAYANING KELWALAGA,5,8 bulan lalu,Tempat bersih dan aesthetic pelayanannya ramah makanan dan minumannya enak enak,N/A,Tidak
1877,N/A,Yohana Dina,5,8 bulan lalu,N/A,N/A,Tidak
1878,N/A,steve,5,8 bulan lalu,Nyaman,N/A,Tidak
1879,N/A,Dading Suryapradja,5,8 bulan lalu,"suasana yang bagus, kopi yang enak, gelato yang enak",N/A,Tidak
1880,N/A,Galuh Adisti,5,8 bulan lalu,Keren tempatnya lucuuu✨✨ buat foto foto cantik,N/A,Tidak
1881,N/A,Hanik Pujiastuti,5,8 bulan lalu,N/A,N/A,Tidak
1882,N/A,Nimah Eka Winati,5,8 bulan lalu,"New gelato place in town. Tempatnya  cozy, estetik, dan rasa gelato yang variatif.",N/A,Tidak
1883,N/A,Nattalia Sugito,5,8 bulan lalu,Yg rasa Fererro kluar banget enaakk polll tempatnya estetik bersih banyak pilihan rasa nya sekedar info klo mau photobox juga bisa tp di charge 32 rb oke siih,N/A,Tidak
1884,N/A,saza ssttt,5,8 bulan lalu,N/A,N/A,Tidak
1885,N/A,Silvira Rizki Amalia,5,8 bulan lalu,sangat direkomendasikan,N/A,Tidak
